20160704	geo.lat	number
20160704	geo.long	number
20160704	ip.tunnelclient	string
20160704	ip.tunnelserver	string
20160704	ip.tunnel	string
20160704	ip.version	number
20160704	lastConnect	string
20160704	latency.btc.count	number
20160704	latency.btc.mean	number
20160704	latency.btc.median	number
20160704	latency.btc.variance	number
20160704	latency.icmp.count	number
20160704	latency.icmp.mean	number
20160704	latency.icmp.median	number
20160704	latency.icmp.variance	number
20160704	services	null
20160704	versionid	null
20160704	versionstr	string
20160704	whois.asn_country_code	string
20160704	whois.asn	string
20160704	whois.name	null
20160704	whois.name	string
