20250602	geo.lat	number
20250602	geo.long	number
20250602	inv.blockperhour	number
20250602	inv.invperhour	number
20250602	inv.meandelayblock	number
20250602	inv.meandelay	number
20250602	inv.txperhour	number
20250602	ip.tunnelclient	string
20250602	ip.tunnel	string
20250602	ip.version	number
20250602	lastConnect	string
20250602	latency.btc.count	number
20250602	latency.btc.mean	number
20250602	latency.btc.median	number
20250602	latency.btc.variance	number
20250602	latency.icmp.count	number
20250602	latency.icmp.mean	number
20250602	latency.icmp.median	number
20250602	latency.icmp.variance	number
20250602	services	number
20250602	versionid	number
20250602	versionstr	string
20250602	whois.asn_country_code	null
20250602	whois.asn_country_code	string
20250602	whois.asn	null
20250602	whois.asn	string
20250602	whois.name	string
