20221206	geo.lat	number
20221206	geo.long	number
20221206	inv.blockperhour	number
20221206	inv.invperhour	number
20221206	inv.meandelayblock	number
20221206	inv.meandelay	number
20221206	inv.txperhour	number
20221206	ip.tunnelclient	string
20221206	ip.tunnelserver	string
20221206	ip.tunnel	string
20221206	ip.version	number
20221206	lastConnect	string
20221206	latency.btc.count	number
20221206	latency.btc.mean	number
20221206	latency.btc.median	number
20221206	latency.btc.variance	number
20221206	latency.icmp.count	number
20221206	latency.icmp.mean	number
20221206	latency.icmp.median	number
20221206	latency.icmp.variance	number
20221206	services	number
20221206	versionid	number
20221206	versionstr	string
20221206	whois.asn_country_code	null
20221206	whois.asn_country_code	string
20221206	whois.asn	null
20221206	whois.asn	string
20221206	whois.name	string
