20220221	geo.lat	number
20220221	geo.long	number
20220221	inv.blockperhour	number
20220221	inv.invperhour	number
20220221	inv.meandelayblock	number
20220221	inv.meandelay	number
20220221	inv.txperhour	number
20220221	ip.tunnelclient	string
20220221	ip.tunnel	string
20220221	ip.version	number
20220221	lastConnect	string
20220221	latency.btc.count	number
20220221	latency.btc.mean	number
20220221	latency.btc.median	number
20220221	latency.btc.variance	number
20220221	latency.icmp.count	number
20220221	latency.icmp.mean	number
20220221	latency.icmp.median	number
20220221	latency.icmp.variance	number
20220221	services	number
20220221	versionid	number
20220221	versionstr	string
20220221	whois.asn_country_code	null
20220221	whois.asn_country_code	string
20220221	whois.asn	null
20220221	whois.asn	string
20220221	whois.name	string
