20171225	geo.lat	number
20171225	geo.long	number
20171225	ip.tunnelclient	string
20171225	ip.tunnelserver	string
20171225	ip.tunnel	string
20171225	ip.version	number
20171225	lastConnect	string
20171225	latency.btc.count	number
20171225	latency.btc.mean	number
20171225	latency.btc.median	number
20171225	latency.btc.variance	number
20171225	latency.icmp.count	number
20171225	latency.icmp.mean	number
20171225	latency.icmp.median	number
20171225	latency.icmp.variance	number
20171225	services	null
20171225	services	number
20171225	versionid	null
20171225	versionid	number
20171225	versionstr	string
20171225	whois.asn_country_code	string
20171225	whois.asn	string
20171225	whois.name	null
20171225	whois.name	string
