20181231	geo.lat	number
20181231	geo.long	number
20181231	inv.blockperhour	number
20181231	inv.invperhour	number
20181231	inv.meandelayblock	number
20181231	inv.meandelay	number
20181231	inv.txperhour	number
20181231	ip.tunnelclient	string
20181231	ip.tunnelserver	string
20181231	ip.tunnel	string
20181231	ip.version	number
20181231	lastConnect	string
20181231	latency.btc.count	number
20181231	latency.btc.mean	number
20181231	latency.btc.median	number
20181231	latency.btc.variance	number
20181231	latency.icmp.count	number
20181231	latency.icmp.mean	number
20181231	latency.icmp.median	number
20181231	latency.icmp.variance	number
20181231	services	number
20181231	versionid	number
20181231	versionstr	string
20181231	whois.asn_country_code	null
20181231	whois.asn_country_code	string
20181231	whois.asn	null
20181231	whois.asn	string
20181231	whois.name	null
20181231	whois.name	string
