20211230	geo.lat	number
20211230	geo.long	number
20211230	inv.blockperhour	number
20211230	inv.invperhour	number
20211230	inv.meandelayblock	number
20211230	inv.meandelay	number
20211230	inv.txperhour	number
20211230	ip.tunnelclient	string
20211230	ip.tunnel	string
20211230	ip.version	number
20211230	lastConnect	string
20211230	latency.btc.count	number
20211230	latency.btc.mean	number
20211230	latency.btc.median	number
20211230	latency.btc.variance	number
20211230	latency.icmp.count	number
20211230	latency.icmp.mean	number
20211230	latency.icmp.median	number
20211230	latency.icmp.variance	number
20211230	services	number
20211230	versionid	number
20211230	versionstr	string
20211230	whois.asn_country_code	null
20211230	whois.asn_country_code	string
20211230	whois.asn	null
20211230	whois.asn	string
20211230	whois.name	string
