20180315	geo.lat	number
20180315	geo.long	number
20180315	inv.invperhour	number
20180315	inv.meandelay	number
20180315	ip.tunnelclient	string
20180315	ip.tunnelserver	string
20180315	ip.tunnel	string
20180315	ip.version	number
20180315	lastConnect	string
20180315	latency.btc.count	number
20180315	latency.btc.mean	number
20180315	latency.btc.median	number
20180315	latency.btc.variance	number
20180315	latency.icmp.count	number
20180315	latency.icmp.mean	number
20180315	latency.icmp.median	number
20180315	latency.icmp.variance	number
20180315	services	null
20180315	services	number
20180315	versionid	null
20180315	versionid	number
20180315	versionstr	string
20180315	whois.asn_country_code	null
20180315	whois.asn_country_code	string
20180315	whois.asn	null
20180315	whois.asn	string
20180315	whois.name	null
20180315	whois.name	string
