20161201	geo.lat	number
20161201	geo.long	number
20161201	ip.tunnelclient	string
20161201	ip.tunnelserver	string
20161201	ip.tunnel	string
20161201	ip.version	number
20161201	lastConnect	string
20161201	latency.btc.count	number
20161201	latency.btc.mean	number
20161201	latency.btc.median	number
20161201	latency.btc.variance	number
20161201	latency.icmp.count	number
20161201	latency.icmp.mean	number
20161201	latency.icmp.median	number
20161201	latency.icmp.variance	number
20161201	services	null
20161201	versionid	null
20161201	versionstr	string
20161201	whois.asn_country_code	string
20161201	whois.asn	string
20161201	whois.name	null
20161201	whois.name	string
