20191130	geo.lat	number
20191130	geo.long	number
20191130	inv.blockperhour	number
20191130	inv.invperhour	number
20191130	inv.meandelayblock	number
20191130	inv.meandelay	number
20191130	inv.txperhour	number
20191130	ip.tunnelclient	string
20191130	ip.tunnel	string
20191130	ip.version	number
20191130	lastConnect	string
20191130	latency.btc.count	number
20191130	latency.btc.mean	number
20191130	latency.btc.median	number
20191130	latency.btc.variance	number
20191130	latency.icmp.count	number
20191130	latency.icmp.mean	number
20191130	latency.icmp.median	number
20191130	latency.icmp.variance	number
20191130	services	number
20191130	versionid	number
20191130	versionstr	string
20191130	whois.asn_country_code	string
20191130	whois.asn	string
20191130	whois.name	null
20191130	whois.name	string
