20200514	geo.lat	number
20200514	geo.long	number
20200514	inv.blockperhour	number
20200514	inv.invperhour	number
20200514	inv.meandelayblock	number
20200514	inv.meandelay	number
20200514	inv.txperhour	number
20200514	ip.tunnelclient	string
20200514	ip.tunnel	string
20200514	ip.version	number
20200514	lastConnect	string
20200514	latency.btc.count	number
20200514	latency.btc.mean	number
20200514	latency.btc.median	number
20200514	latency.btc.variance	number
20200514	latency.icmp.count	number
20200514	latency.icmp.mean	number
20200514	latency.icmp.median	number
20200514	latency.icmp.variance	number
20200514	services	number
20200514	versionid	number
20200514	versionstr	string
20200514	whois.asn_country_code	null
20200514	whois.asn_country_code	string
20200514	whois.asn	null
20200514	whois.asn	string
20200514	whois.name	null
20200514	whois.name	string
