20180215	geo.lat	number
20180215	geo.long	number
20180215	inv.invperhour	number
20180215	inv.meandelay	number
20180215	ip.tunnelclient	string
20180215	ip.tunnelserver	string
20180215	ip.tunnel	string
20180215	ip.version	number
20180215	lastConnect	string
20180215	latency.btc.count	number
20180215	latency.btc.mean	number
20180215	latency.btc.median	number
20180215	latency.btc.variance	number
20180215	latency.icmp.count	number
20180215	latency.icmp.mean	number
20180215	latency.icmp.median	number
20180215	latency.icmp.variance	number
20180215	services	null
20180215	services	number
20180215	versionid	null
20180215	versionid	number
20180215	versionstr	string
20180215	whois.asn_country_code	null
20180215	whois.asn_country_code	string
20180215	whois.asn	null
20180215	whois.asn	string
20180215	whois.name	null
20180215	whois.name	string
