20181020	geo.lat	number
20181020	geo.long	number
20181020	inv.blockperhour	number
20181020	inv.invperhour	number
20181020	inv.meandelayblock	number
20181020	inv.meandelay	number
20181020	inv.txperhour	number
20181020	ip.tunnelclient	string
20181020	ip.tunnelserver	string
20181020	ip.tunnel	string
20181020	ip.version	number
20181020	lastConnect	string
20181020	latency.btc.count	number
20181020	latency.btc.mean	number
20181020	latency.btc.median	number
20181020	latency.btc.variance	number
20181020	latency.icmp.count	number
20181020	latency.icmp.mean	number
20181020	latency.icmp.median	number
20181020	latency.icmp.variance	number
20181020	services	number
20181020	versionid	number
20181020	versionstr	string
20181020	whois.asn_country_code	null
20181020	whois.asn_country_code	string
20181020	whois.asn	null
20181020	whois.asn	string
20181020	whois.name	null
20181020	whois.name	string
