20220803	geo.lat	number
20220803	geo.long	number
20220803	inv.blockperhour	number
20220803	inv.invperhour	number
20220803	inv.meandelayblock	number
20220803	inv.meandelay	number
20220803	inv.txperhour	number
20220803	ip.tunnelclient	string
20220803	ip.tunnel	string
20220803	ip.version	number
20220803	lastConnect	string
20220803	latency.btc.count	number
20220803	latency.btc.mean	number
20220803	latency.btc.median	number
20220803	latency.btc.variance	number
20220803	latency.icmp.count	number
20220803	latency.icmp.mean	number
20220803	latency.icmp.median	number
20220803	latency.icmp.variance	number
20220803	services	number
20220803	versionid	number
20220803	versionstr	string
20220803	whois.asn_country_code	null
20220803	whois.asn_country_code	string
20220803	whois.asn	null
20220803	whois.asn	string
20220803	whois.name	string
