20161125	geo.lat	number
20161125	geo.long	number
20161125	ip.tunnelclient	string
20161125	ip.tunnelserver	string
20161125	ip.tunnel	string
20161125	ip.version	number
20161125	lastConnect	string
20161125	latency.btc.count	number
20161125	latency.btc.mean	number
20161125	latency.btc.median	number
20161125	latency.btc.variance	number
20161125	latency.icmp.count	number
20161125	latency.icmp.mean	number
20161125	latency.icmp.median	number
20161125	latency.icmp.variance	number
20161125	services	null
20161125	versionid	null
20161125	versionstr	string
20161125	whois.asn_country_code	string
20161125	whois.asn	string
20161125	whois.name	null
20161125	whois.name	string
