20180705	geo.lat	number
20180705	geo.long	number
20180705	inv.blockperhour	number
20180705	inv.invperhour	number
20180705	inv.meandelayblock	number
20180705	inv.meandelay	number
20180705	inv.txperhour	number
20180705	ip.tunnelclient	string
20180705	ip.tunnelserver	string
20180705	ip.tunnel	string
20180705	ip.version	number
20180705	lastConnect	string
20180705	latency.btc.count	number
20180705	latency.btc.mean	number
20180705	latency.btc.median	number
20180705	latency.btc.variance	number
20180705	latency.icmp.count	number
20180705	latency.icmp.mean	number
20180705	latency.icmp.median	number
20180705	latency.icmp.variance	number
20180705	services	number
20180705	versionid	number
20180705	versionstr	string
20180705	whois.asn_country_code	null
20180705	whois.asn_country_code	string
20180705	whois.asn	null
20180705	whois.asn	string
20180705	whois.name	null
20180705	whois.name	string
