20231010	geo.lat	number
20231010	geo.long	number
20231010	inv.blockperhour	number
20231010	inv.invperhour	number
20231010	inv.meandelayblock	number
20231010	inv.meandelay	number
20231010	inv.txperhour	number
20231010	ip.tunnelclient	string
20231010	ip.tunnel	string
20231010	ip.version	number
20231010	lastConnect	string
20231010	latency.btc.count	number
20231010	latency.btc.mean	number
20231010	latency.btc.median	number
20231010	latency.btc.variance	number
20231010	latency.icmp.count	number
20231010	latency.icmp.mean	number
20231010	latency.icmp.median	number
20231010	latency.icmp.variance	number
20231010	services	number
20231010	versionid	number
20231010	versionstr	string
20231010	whois.asn_country_code	null
20231010	whois.asn_country_code	string
20231010	whois.asn	null
20231010	whois.asn	string
20231010	whois.name	string
