20240802	geo.lat	number
20240802	geo.long	number
20240802	inv.blockperhour	number
20240802	inv.invperhour	number
20240802	inv.meandelayblock	number
20240802	inv.meandelay	number
20240802	inv.txperhour	number
20240802	ip.tunnelclient	string
20240802	ip.tunnel	string
20240802	ip.version	number
20240802	lastConnect	string
20240802	latency.btc.count	number
20240802	latency.btc.mean	number
20240802	latency.btc.median	number
20240802	latency.btc.variance	number
20240802	latency.icmp.count	number
20240802	latency.icmp.mean	number
20240802	latency.icmp.median	number
20240802	latency.icmp.variance	number
20240802	services	number
20240802	versionid	number
20240802	versionstr	string
20240802	whois.asn_country_code	string
20240802	whois.asn	string
20240802	whois.name	string
