20180413	geo.lat	number
20180413	geo.long	number
20180413	inv.invperhour	number
20180413	inv.meandelay	number
20180413	ip.tunnelclient	string
20180413	ip.tunnelserver	string
20180413	ip.tunnel	string
20180413	ip.version	number
20180413	lastConnect	string
20180413	latency.btc.count	number
20180413	latency.btc.mean	number
20180413	latency.btc.median	number
20180413	latency.btc.variance	number
20180413	latency.icmp.count	number
20180413	latency.icmp.mean	number
20180413	latency.icmp.median	number
20180413	latency.icmp.variance	number
20180413	services	number
20180413	versionid	number
20180413	versionstr	string
20180413	whois.asn_country_code	null
20180413	whois.asn_country_code	string
20180413	whois.asn	null
20180413	whois.asn	string
20180413	whois.name	null
20180413	whois.name	string
