20160831	geo.lat	number
20160831	geo.long	number
20160831	ip.tunnelclient	string
20160831	ip.tunnelserver	string
20160831	ip.tunnel	string
20160831	ip.version	number
20160831	lastConnect	string
20160831	latency.btc.count	number
20160831	latency.btc.mean	number
20160831	latency.btc.median	number
20160831	latency.btc.variance	number
20160831	latency.icmp.count	number
20160831	latency.icmp.mean	number
20160831	latency.icmp.median	number
20160831	latency.icmp.variance	number
20160831	services	null
20160831	versionid	null
20160831	versionstr	string
20160831	whois.asn_country_code	string
20160831	whois.asn	string
20160831	whois.name	null
20160831	whois.name	string
