20190501	geo.lat	number
20190501	geo.long	number
20190501	inv.blockperhour	number
20190501	inv.invperhour	number
20190501	inv.meandelayblock	number
20190501	inv.meandelay	number
20190501	inv.txperhour	number
20190501	ip.tunnelclient	string
20190501	ip.tunnel	string
20190501	ip.version	number
20190501	lastConnect	string
20190501	latency.btc.count	number
20190501	latency.btc.mean	number
20190501	latency.btc.median	number
20190501	latency.btc.variance	number
20190501	latency.icmp.count	number
20190501	latency.icmp.mean	number
20190501	latency.icmp.median	number
20190501	latency.icmp.variance	number
20190501	services	number
20190501	versionid	number
20190501	versionstr	string
20190501	whois.asn_country_code	null
20190501	whois.asn_country_code	string
20190501	whois.asn	null
20190501	whois.asn	string
20190501	whois.name	null
20190501	whois.name	string
