20250630	geo.lat	number
20250630	geo.long	number
20250630	inv.blockperhour	number
20250630	inv.invperhour	number
20250630	inv.meandelayblock	number
20250630	inv.meandelay	number
20250630	inv.txperhour	number
20250630	ip.tunnelclient	string
20250630	ip.tunnel	string
20250630	ip.version	number
20250630	lastConnect	string
20250630	latency.btc.count	number
20250630	latency.btc.mean	number
20250630	latency.btc.median	number
20250630	latency.btc.variance	number
20250630	latency.icmp.count	number
20250630	latency.icmp.mean	number
20250630	latency.icmp.median	number
20250630	latency.icmp.variance	number
20250630	services	number
20250630	versionid	number
20250630	versionstr	string
20250630	whois.asn_country_code	string
20250630	whois.asn	string
20250630	whois.name	string
