20210504	geo.lat	number
20210504	geo.long	number
20210504	inv.blockperhour	number
20210504	inv.invperhour	number
20210504	inv.meandelayblock	number
20210504	inv.meandelay	number
20210504	inv.txperhour	number
20210504	ip.tunnelclient	string
20210504	ip.tunnel	string
20210504	ip.version	number
20210504	lastConnect	string
20210504	latency.btc.count	number
20210504	latency.btc.mean	number
20210504	latency.btc.median	number
20210504	latency.btc.variance	number
20210504	latency.icmp.count	number
20210504	latency.icmp.mean	number
20210504	latency.icmp.median	number
20210504	latency.icmp.variance	number
20210504	services	number
20210504	versionid	number
20210504	versionstr	string
20210504	whois.asn_country_code	null
20210504	whois.asn_country_code	string
20210504	whois.asn	null
20210504	whois.asn	string
20210504	whois.name	string
