20210126	geo.lat	number
20210126	geo.long	number
20210126	inv.blockperhour	number
20210126	inv.invperhour	number
20210126	inv.meandelayblock	number
20210126	inv.meandelay	number
20210126	inv.txperhour	number
20210126	ip.tunnelclient	string
20210126	ip.tunnel	string
20210126	ip.version	number
20210126	lastConnect	string
20210126	latency.btc.count	number
20210126	latency.btc.mean	number
20210126	latency.btc.median	number
20210126	latency.btc.variance	number
20210126	latency.icmp.count	number
20210126	latency.icmp.mean	number
20210126	latency.icmp.median	number
20210126	latency.icmp.variance	number
20210126	services	number
20210126	versionid	number
20210126	versionstr	string
20210126	whois.asn_country_code	null
20210126	whois.asn_country_code	string
20210126	whois.asn	null
20210126	whois.asn	string
20210126	whois.name	string
