20211031	geo.lat	number
20211031	geo.long	number
20211031	inv.blockperhour	number
20211031	inv.invperhour	number
20211031	inv.meandelayblock	number
20211031	inv.meandelay	number
20211031	inv.txperhour	number
20211031	ip.tunnelclient	string
20211031	ip.tunnel	string
20211031	ip.version	number
20211031	lastConnect	string
20211031	latency.btc.count	number
20211031	latency.btc.mean	number
20211031	latency.btc.median	number
20211031	latency.btc.variance	number
20211031	latency.icmp.count	number
20211031	latency.icmp.mean	number
20211031	latency.icmp.median	number
20211031	latency.icmp.variance	number
20211031	services	number
20211031	versionid	number
20211031	versionstr	string
20211031	whois.asn_country_code	null
20211031	whois.asn_country_code	string
20211031	whois.asn	null
20211031	whois.asn	string
20211031	whois.name	string
