20240710	geo.lat	number
20240710	geo.long	number
20240710	inv.blockperhour	number
20240710	inv.invperhour	number
20240710	inv.meandelayblock	number
20240710	inv.meandelay	number
20240710	inv.txperhour	number
20240710	ip.tunnelclient	string
20240710	ip.tunnel	string
20240710	ip.version	number
20240710	lastConnect	string
20240710	latency.btc.count	number
20240710	latency.btc.mean	number
20240710	latency.btc.median	number
20240710	latency.btc.variance	number
20240710	latency.icmp.count	number
20240710	latency.icmp.mean	number
20240710	latency.icmp.median	number
20240710	latency.icmp.variance	number
20240710	services	number
20240710	versionid	number
20240710	versionstr	string
20240710	whois.asn_country_code	null
20240710	whois.asn_country_code	string
20240710	whois.asn	null
20240710	whois.asn	string
20240710	whois.name	string
