20251220	geo.lat	number
20251220	geo.long	number
20251220	inv.blockperhour	number
20251220	inv.invperhour	number
20251220	inv.meandelayblock	number
20251220	inv.meandelay	number
20251220	inv.txperhour	number
20251220	ip.tunnelclient	string
20251220	ip.tunnel	string
20251220	ip.version	number
20251220	lastConnect	string
20251220	latency.btc.count	number
20251220	latency.btc.mean	number
20251220	latency.btc.median	number
20251220	latency.btc.variance	number
20251220	latency.icmp.count	number
20251220	latency.icmp.mean	number
20251220	latency.icmp.median	number
20251220	latency.icmp.variance	number
20251220	services	number
20251220	versionid	number
20251220	versionstr	string
20251220	whois.asn_country_code	string
20251220	whois.asn	string
20251220	whois.name	string
