20250201	geo.lat	number
20250201	geo.long	number
20250201	inv.blockperhour	number
20250201	inv.invperhour	number
20250201	inv.meandelayblock	number
20250201	inv.meandelay	number
20250201	inv.txperhour	number
20250201	ip.tunnelclient	string
20250201	ip.tunnel	string
20250201	ip.version	number
20250201	lastConnect	string
20250201	latency.btc.count	number
20250201	latency.btc.mean	number
20250201	latency.btc.median	number
20250201	latency.btc.variance	number
20250201	services	number
20250201	versionid	number
20250201	versionstr	string
20250201	whois.asn_country_code	string
20250201	whois.asn	string
20250201	whois.name	string
