20221207	geo.lat	number
20221207	geo.long	number
20221207	inv.blockperhour	number
20221207	inv.invperhour	number
20221207	inv.meandelayblock	number
20221207	inv.meandelay	number
20221207	inv.txperhour	number
20221207	ip.tunnelclient	string
20221207	ip.tunnel	string
20221207	ip.version	number
20221207	lastConnect	string
20221207	latency.btc.count	number
20221207	latency.btc.mean	number
20221207	latency.btc.median	number
20221207	latency.btc.variance	number
20221207	latency.icmp.count	number
20221207	latency.icmp.mean	number
20221207	latency.icmp.median	number
20221207	latency.icmp.variance	number
20221207	services	number
20221207	versionid	number
20221207	versionstr	string
20221207	whois.asn_country_code	null
20221207	whois.asn_country_code	string
20221207	whois.asn	null
20221207	whois.asn	string
20221207	whois.name	string
