20180114	geo.lat	number
20180114	geo.long	number
20180114	ip.tunnelclient	string
20180114	ip.tunnelserver	string
20180114	ip.tunnel	string
20180114	ip.version	number
20180114	lastConnect	string
20180114	latency.btc.count	number
20180114	latency.btc.mean	number
20180114	latency.btc.median	number
20180114	latency.btc.variance	number
20180114	latency.icmp.count	number
20180114	latency.icmp.mean	number
20180114	latency.icmp.median	number
20180114	latency.icmp.variance	number
20180114	services	null
20180114	services	number
20180114	versionid	null
20180114	versionid	number
20180114	versionstr	string
20180114	whois.asn_country_code	string
20180114	whois.asn	string
20180114	whois.name	null
20180114	whois.name	string
