20151101	geo.lat	number
20151101	geo.long	number
20151101	ip.version	number
20151101	lastConnect	string
20151101	latency.btc.count	number
20151101	latency.btc.mean	number
20151101	latency.btc.median	number
20151101	latency.btc.variance	number
20151101	latency.icmp.count	number
20151101	latency.icmp.mean	number
20151101	latency.icmp.median	number
20151101	latency.icmp.variance	number
20151101	whois.asn_country_code	string
20151101	whois.asn	string
20151101	whois.name	null
20151101	whois.name	string
