20250731	geo.lat	number
20250731	geo.long	number
20250731	inv.blockperhour	number
20250731	inv.invperhour	number
20250731	inv.meandelayblock	number
20250731	inv.meandelay	number
20250731	inv.txperhour	number
20250731	ip.tunnelclient	string
20250731	ip.tunnel	string
20250731	ip.version	number
20250731	lastConnect	string
20250731	latency.btc.count	number
20250731	latency.btc.mean	number
20250731	latency.btc.median	number
20250731	latency.btc.variance	number
20250731	latency.icmp.count	number
20250731	latency.icmp.mean	number
20250731	latency.icmp.median	number
20250731	latency.icmp.variance	number
20250731	services	number
20250731	versionid	number
20250731	versionstr	string
20250731	whois.asn_country_code	string
20250731	whois.asn	string
20250731	whois.name	string
