20260721	geo.lat	number
20260721	geo.long	number
20260721	inv.blockperhour	number
20260721	inv.invperhour	number
20260721	inv.meandelayblock	number
20260721	inv.meandelay	number
20260721	inv.txperhour	number
20260721	ip.tunnelclient	string
20260721	ip.tunnel	string
20260721	ip.version	number
20260721	lastConnect	string
20260721	latency.btc.count	number
20260721	latency.btc.mean	number
20260721	latency.btc.median	number
20260721	latency.btc.variance	number
20260721	latency.icmp.count	number
20260721	latency.icmp.mean	number
20260721	latency.icmp.median	number
20260721	latency.icmp.variance	number
20260721	services	number
20260721	versionid	number
20260721	versionstr	string
20260721	whois.asn_country_code	string
20260721	whois.asn	string
20260721	whois.name	string
