20170503	geo.lat	number
20170503	geo.long	number
20170503	ip.tunnelclient	string
20170503	ip.tunnelserver	string
20170503	ip.tunnel	string
20170503	ip.version	number
20170503	lastConnect	string
20170503	latency.btc.count	number
20170503	latency.btc.mean	number
20170503	latency.btc.median	number
20170503	latency.btc.variance	number
20170503	latency.icmp.count	number
20170503	latency.icmp.mean	number
20170503	latency.icmp.median	number
20170503	latency.icmp.variance	number
20170503	services	null
20170503	versionid	null
20170503	versionstr	string
20170503	whois.asn_country_code	string
20170503	whois.asn	string
20170503	whois.name	null
20170503	whois.name	string
