20161021	geo.lat	number
20161021	geo.long	number
20161021	ip.tunnelclient	string
20161021	ip.tunnelserver	string
20161021	ip.tunnel	string
20161021	ip.version	number
20161021	lastConnect	string
20161021	latency.btc.count	number
20161021	latency.btc.mean	number
20161021	latency.btc.median	number
20161021	latency.btc.variance	number
20161021	latency.icmp.count	number
20161021	latency.icmp.mean	number
20161021	latency.icmp.median	number
20161021	latency.icmp.variance	number
20161021	services	null
20161021	versionid	null
20161021	versionstr	string
20161021	whois.asn_country_code	string
20161021	whois.asn	string
20161021	whois.name	null
20161021	whois.name	string
