20160201	geo.lat	number
20160201	geo.long	number
20160201	ip.version	number
20160201	lastConnect	string
20160201	latency.btc.count	number
20160201	latency.btc.mean	number
20160201	latency.btc.median	number
20160201	latency.btc.variance	number
20160201	latency.icmp.count	number
20160201	latency.icmp.mean	number
20160201	latency.icmp.median	number
20160201	latency.icmp.variance	number
20160201	services	null
20160201	versionid	null
20160201	versionstr	string
20160201	whois.asn_country_code	string
20160201	whois.asn	string
20160201	whois.name	null
20160201	whois.name	string
