20160306	geo.lat	number
20160306	geo.long	number
20160306	ip.version	number
20160306	lastConnect	string
20160306	latency.btc.count	number
20160306	latency.btc.mean	number
20160306	latency.btc.median	number
20160306	latency.btc.variance	number
20160306	latency.icmp.count	number
20160306	latency.icmp.mean	number
20160306	latency.icmp.median	number
20160306	latency.icmp.variance	number
20160306	services	null
20160306	versionid	null
20160306	versionstr	string
20160306	whois.asn_country_code	string
20160306	whois.asn	string
20160306	whois.name	null
20160306	whois.name	string
