20200613	geo.lat	number
20200613	geo.long	number
20200613	inv.blockperhour	number
20200613	inv.invperhour	number
20200613	inv.meandelayblock	number
20200613	inv.meandelay	number
20200613	inv.txperhour	number
20200613	ip.tunnelclient	string
20200613	ip.tunnel	string
20200613	ip.version	number
20200613	lastConnect	string
20200613	latency.btc.count	number
20200613	latency.btc.mean	number
20200613	latency.btc.median	number
20200613	latency.btc.variance	number
20200613	latency.icmp.count	number
20200613	latency.icmp.mean	number
20200613	latency.icmp.median	number
20200613	latency.icmp.variance	number
20200613	services	number
20200613	versionid	number
20200613	versionstr	string
20200613	whois.asn_country_code	null
20200613	whois.asn_country_code	string
20200613	whois.asn	null
20200613	whois.asn	string
20200613	whois.name	null
20200613	whois.name	string
