20191228	geo.lat	number
20191228	geo.long	number
20191228	inv.blockperhour	number
20191228	inv.invperhour	number
20191228	inv.meandelayblock	number
20191228	inv.meandelay	number
20191228	inv.txperhour	number
20191228	ip.tunnelclient	string
20191228	ip.tunnel	string
20191228	ip.version	number
20191228	lastConnect	string
20191228	latency.btc.count	number
20191228	latency.btc.mean	number
20191228	latency.btc.median	number
20191228	latency.btc.variance	number
20191228	latency.icmp.count	number
20191228	latency.icmp.mean	number
20191228	latency.icmp.median	number
20191228	latency.icmp.variance	number
20191228	services	number
20191228	versionid	number
20191228	versionstr	string
20191228	whois.asn_country_code	null
20191228	whois.asn_country_code	string
20191228	whois.asn	null
20191228	whois.asn	string
20191228	whois.name	null
20191228	whois.name	string
