20251115	geo.lat	number
20251115	geo.long	number
20251115	inv.blockperhour	number
20251115	inv.invperhour	number
20251115	inv.meandelayblock	number
20251115	inv.meandelay	number
20251115	inv.txperhour	number
20251115	ip.tunnelclient	string
20251115	ip.tunnel	string
20251115	ip.version	number
20251115	lastConnect	string
20251115	latency.btc.count	number
20251115	latency.btc.mean	number
20251115	latency.btc.median	number
20251115	latency.btc.variance	number
20251115	latency.icmp.count	number
20251115	latency.icmp.mean	number
20251115	latency.icmp.median	number
20251115	latency.icmp.variance	number
20251115	services	number
20251115	versionid	number
20251115	versionstr	string
20251115	whois.asn_country_code	string
20251115	whois.asn	string
20251115	whois.name	string
